Publication Type;Authors;Book Authors;Book Editors;Book Group Authors;Author Full Names;Book Author Full Names;Group Authors;Article Title;Source Title;Book Series Title;Book Series Subtitle;Language;Document Type;Conference Title;Conference Date;Conference Location;Conference Sponsor;Conference Host;Author Keywords;Keywords Plus;Abstract;Addresses;Reprint Addresses;Email Addresses;Researcher Ids;ORCIDs;Funding Orgs;Funding Text;Cited References;Cited Reference Count;Times Cited, WoS Core;Times Cited, All Databases;180 Day Usage Count;Since 2013 Usage Count;Publisher;Publisher City;Publisher Address;ISSN;eISSN;ISBN;Journal Abbreviation;Journal ISO Abbreviation;Publication Date;Publication Year;Volume;Issue;Part Number;Supplement;Special Issue;Meeting Abstract;Start Page;End Page;Article Number;DOI;Book DOI;Early Access Date;Number of Pages;WoS Categories;Research Areas;IDS Number;UT (Unique WOS ID);Pubmed Id;Open Access Designations;Highly Cited Status;Hot Paper Status;Date of Export;
S;"Malik, G; Tayal, DK; Vij, S";;"Sa, PK; Bakshi, S; Hatzilygeroudis, IK; Sahoo, MN";;"Malik, Garima; Tayal, Devendra Kumar; Vij, Sonakshi";;;An Analysis of the Role of Artificial Intelligence in Education and Teaching;RECENT FINDINGS IN INTELLIGENT COMPUTING TECHNIQUES, VOL 1;Advances in Intelligent Systems and Computing;;;;5th International Conference on Advanced Computing, Networking, and Informatics (ICACNI);JUN 01-03, 2017;Natl Inst Technol Goa, Dept Comp Sci & Engn, Goa, INDIA;Natl Inst Technol Rourkela, Ctr Comp Vis & Pattern Recognit;Natl Inst Technol Goa, Dept Comp Sci & Engn;;;;;;;;;;;;;;;;;;;;2194-5357;2194-5365;"978-981-10-8639-7; 978-981-10-8638-0";;;;2019;707;;;;;;407;417;;10.1007/978-981-10-8639-7_42;;;;;;;WOS:000589271900042;;;;;;
S;"Manjesh, S; Kanakagiri, T; Vaishak, P; Chettiar, V";;"Sa, PK; Bakshi, S; Hatzilygeroudis, IK; Sahoo, MN";;"Manjesh, Suraj; Kanakagiri, Tushar; Vaishak, P.; Chettiar, Vivek";;;Context Aware Content Delivery System in Conversational Interfaces;RECENT FINDINGS IN INTELLIGENT COMPUTING TECHNIQUES, VOL 1;Advances in Intelligent Systems and Computing;;;;5th International Conference on Advanced Computing, Networking, and Informatics (ICACNI);JUN 01-03, 2017;Natl Inst Technol Goa, Dept Comp Sci & Engn, Goa, INDIA;Natl Inst Technol Rourkela, Ctr Comp Vis & Pattern Recognit;Natl Inst Technol Goa, Dept Comp Sci & Engn;;;;;;;;;;;;;;;;;;;;2194-5357;2194-5365;"978-981-10-8639-7; 978-981-10-8638-0";;;;2019;707;;;;;;455;462;;10.1007/978-981-10-8639-7_47;;;;;;;WOS:000589271900047;;;;;;
S;"Correa, LD; Dorn, M";;"Rodrigues, JMF; Cardoso, PJS; Monteiro, J; Lam, R; Krzhizhanovskaya, VV; Lees, MH; Dongarra, JJ; Sloot, PMA";;"Correa, Leonardo de Lima; Dorn, Marcio";;;A Multi-objective Swarm-Based Algorithm for the Prediction of Protein Structures;COMPUTATIONAL SCIENCE - ICCS 2019, PT III;Lecture Notes in Computer Science;;;;19th Annual International Conference on Computational Science (ICCS);JUN 12-14, 2019;Faro, PORTUGAL;;;;;;;;;"; Dorn, Marcio/D-3696-2009";"Correa, Leonardo/0000-0001-5183-8581; Dorn, Marcio/0000-0001-8534-3480";;;;;;;;;;;;0302-9743;1611-3349;"978-3-030-22744-9; 978-3-030-22743-2";;;;2019;11538;;;;;;101;115;;10.1007/978-3-030-22744-9_8;;;;;;;WOS:000589293800008;;;;;;
S;"Marques, G; Pitarma, R";;"Rodrigues, JMF; Cardoso, PJS; Monteiro, J; Lam, R; Krzhizhanovskaya, VV; Lees, MH; Dongarra, JJ; Sloot, PMA";;"Marques, Goncalo; Pitarma, Rui";;;Environmental Quality Supervision for Enhanced Living Environments and Laboratory Activity Support Using IBM Watson Internet of Things Platform;COMPUTATIONAL SCIENCE - ICCS 2019, PT III;Lecture Notes in Computer Science;;;;19th Annual International Conference on Computational Science (ICCS);JUN 12-14, 2019;Faro, PORTUGAL;;;;;;;;;;Marques, Goncalo/0000-0001-5834-6571;;;;;;;;;;;;0302-9743;1611-3349;"978-3-030-22744-9; 978-3-030-22743-2";;;;2019;11538;;;;;;680;691;;10.1007/978-3-030-22744-9_53;;;;;;;WOS:000589293800053;;;;;;
S;"Zhao, Y; Zhou, CC";;"Rodrigues, JMF; Cardoso, PJS; Monteiro, J; Lam, R; Krzhizhanovskaya, VV; Lees, MH; Dongarra, JJ; Sloot, PMA";;"Zhao, Ying; Zhou, Charles C.";;;Collaborative Learning Agents (CLA) for Swarm Intelligence and Applications to Health Monitoring of System of Systems;COMPUTATIONAL SCIENCE - ICCS 2019, PT III;Lecture Notes in Computer Science;;;;19th Annual International Conference on Computational Science (ICCS);JUN 12-14, 2019;Faro, PORTUGAL;;;;;;;;;;"Zhao, Ying/0000-0001-8350-4033; ZHOU, CHARLES/0000-0001-9598-015X";;;;;;;;;;;;0302-9743;1611-3349;"978-3-030-22744-9; 978-3-030-22743-2";;;;2019;11538;;;;;;706;718;;10.1007/978-3-030-22744-9_55;;;;;;;WOS:000589293800055;;;;;;
B;"Zhang, S; Yan, G; Li, Y; Liu, J";;;IEEE;"Zhang, Shu; Yan, Ge; Li, Yu; Liu, Jia";;;Evaluation of Judicial Imprisonment Term Prediction Model Based on Text Mutation;2019 COMPANION OF THE 19TH IEEE INTERNATIONAL CONFERENCE ON SOFTWARE QUALITY, RELIABILITY AND SECURITY (QRS-C 2019);;;;;19th IEEE International Conference on Software Quality, Reliability and Security (QRS);JUL 22-26, 2019;Sofia, BULGARIA;IEEE, IEEE Comp Soc, IEEE Reliabil Soc;;;;;;;;;;;;;;;;;;;;;;;978-1-7281-3925-8;;;;2019;;;;;;;62;65;;10.1109/QRS-C.2019.00025;;;;;;;WOS:000587590500011;;;;;;
B;"Itkin, I; Novikov, A; Yavorskiy, R";;;IEEE;"Itkin, Iosif; Novikov, Andrey; Yavorskiy, Rostislav";;;Development of Intelligent Virtual Assistant for Software Testing Team;2019 COMPANION OF THE 19TH IEEE INTERNATIONAL CONFERENCE ON SOFTWARE QUALITY, RELIABILITY AND SECURITY (QRS-C 2019);;;;;19th IEEE International Conference on Software Quality, Reliability and Security (QRS);JUL 22-26, 2019;Sofia, BULGARIA;IEEE, IEEE Comp Soc, IEEE Reliabil Soc;;;;;;;;;;;;;;;;;;;;;;;978-1-7281-3925-8;;;;2019;;;;;;;126;129;;10.1109/QRS-C.2019.00036;;;;;;;WOS:000587590500022;;;;;;
B;"Wang, H; He, TK; Zou, ZP; Shen, SY; Li, Y";;;IEEE;"Wang, Hui; He, Tieke; Zou, Zhipeng; Shen, Siyuan; Li, Yu";;;Using Case Facts to Predict Accusation Based on Deep Learning;2019 COMPANION OF THE 19TH IEEE INTERNATIONAL CONFERENCE ON SOFTWARE QUALITY, RELIABILITY AND SECURITY (QRS-C 2019);;;;;19th IEEE International Conference on Software Quality, Reliability and Security (QRS);JUL 22-26, 2019;Sofia, BULGARIA;IEEE, IEEE Comp Soc, IEEE Reliabil Soc;;;;;;;;;;;;;;;;;;;;;;;978-1-7281-3925-8;;;;2019;;;;;;;133;137;;10.1109/QRS-C.2019.00038;;;;;;;WOS:000587590500024;;;;;;
B;"Chen, BG; Li, Y; Zhang, S; Lian, H; He, TK";;;IEEE;"Chen, Baogui; Li, Yu; Zhang, Shu; Lian, Hao; He, Tieke";;;A Deep Learning Method for Judicial Decision Support;2019 COMPANION OF THE 19TH IEEE INTERNATIONAL CONFERENCE ON SOFTWARE QUALITY, RELIABILITY AND SECURITY (QRS-C 2019);;;;;19th IEEE International Conference on Software Quality, Reliability and Security (QRS);JUL 22-26, 2019;Sofia, BULGARIA;IEEE, IEEE Comp Soc, IEEE Reliabil Soc;;;;;;;;;;;;;;;;;;;;;;;978-1-7281-3925-8;;;;2019;;;;;;;145;149;;10.1109/QRS-C.2019.00040;;;;;;;WOS:000587590500026;;;;;;
B;"Li, M; Wang, J; Yang, Y; Huang, WX; Du, WJ";;;IEEE;"Li, Meng; Wang, Jian; Yang, Yi; Huang, Weixing; Du, Wenjuan";;;Improving GAN-based Calligraphy Character Generation using Graph Matching;2019 COMPANION OF THE 19TH IEEE INTERNATIONAL CONFERENCE ON SOFTWARE QUALITY, RELIABILITY AND SECURITY (QRS-C 2019);;;;;19th IEEE International Conference on Software Quality, Reliability and Security (QRS);JUL 22-26, 2019;Sofia, BULGARIA;IEEE, IEEE Comp Soc, IEEE Reliabil Soc;;;;;;;;;;;;;;;;;;;;;;;978-1-7281-3925-8;;;;2019;;;;;;;291;295;;10.1109/QRS-C.2019.00062;;;;;;;WOS:000587590500048;;;;;;
B;"Huang, S; Chen, Q; Chen, ZW; Chen, LL; Liu, JL; Yang, S";;;IEEE;"Huang, Song; Chen, Qiang; Chen, Zhanwei; Chen, Lele; Liu, Jialuo; Yang, Sen";;;A Test Cases Generation Technique Based on an Adversarial Samples Generation Algorithm for Image Classification Deep Neural Networks;2019 COMPANION OF THE 19TH IEEE INTERNATIONAL CONFERENCE ON SOFTWARE QUALITY, RELIABILITY AND SECURITY (QRS-C 2019);;;;;19th IEEE International Conference on Software Quality, Reliability and Security (QRS);JUL 22-26, 2019;Sofia, BULGARIA;IEEE, IEEE Comp Soc, IEEE Reliabil Soc;;;;;;;;;;;;;;;;;;;;;;;978-1-7281-3925-8;;;;2019;;;;;;;520;521;;10.1109/QRS-C.2019.00104;;;;;;;WOS:000587590500087;;;;;;
B;"Wang, ZY; Thulasiraman, P; Thulasiram, RK";;;IEEE;"Wang, Ziyue; Thulasiraman, Parimala; Thulasiram, Ruppa K.";;;A Dynamic Traffic Awareness System for Urban Driving;2019 INTERNATIONAL CONFERENCE ON INTERNET OF THINGS (ITHINGS) AND IEEE GREEN COMPUTING AND COMMUNICATIONS (GREENCOM) AND IEEE CYBER, PHYSICAL AND SOCIAL COMPUTING (CPSCOM) AND IEEE SMART DATA (SMARTDATA);;;;;IEEE Int Congr on Cybermat / 12th IEEE Int Conf on Cyber, Phys and Social Comp (CPSCom) / 15th IEEE Int Conf on Green Computing and Communications (GreenCom) / 12th IEEE Int Conf on Internet of Things (iThings) / 5th IEEE Int Conf on Smart Data;JUL 14-17, 2019;Atlanta, GA;IEEE, IEEE Comp Soc;;;;;;;;;;;;;;;;;;;;;;;978-1-7281-2980-8;;;;2019;;;;;;;945;952;;10.1109/iThings/GreenCom/CPSCom/SmartData.2019.00167;;;;;;;WOS:000579857700144;;;;;;
S;Kouziokas, GN;;"Nathanail, EG; Karakikes, ID";;Kouziokas, Georgios N.;;;Neural Network-Based Road Accident Forecasting in Transportation and Public Management;DATA ANALYTICS: PAVING THE WAY TO SUSTAINABLE URBAN MOBILITY;Advances in Intelligent Systems and Computing;;;;4th Conference on Sustainable Urban Mobility (CSUM);MAY 24-25, 2018;GREECE;;;;;;;;;Kouziokas, Georgios N./O-2043-2015;Kouziokas, Georgios N./0000-0001-7764-2309;;;;;;;;;;;;2194-5357;2194-5365;"978-3-030-02305-8; 978-3-030-02304-1";;;;2019;879;;;;;;98;103;;10.1007/978-3-030-02305-8_12;;;;;;;WOS:000589182700012;;;;;;
B;"Syrotkina, O; Aziukovskyi, O; Aleksieiev, O; Udovyk, I";;"Beseda, J; Rohlikova, L; Duffek, V";;"Syrotkina, Olena; Aziukovskyi, Oleksandr; Aleksieiev, Oleksii; Udovyk, Iryna";;;APPLICATION OF ARTIFICIAL INTELLIGENCE AND RELATIONAL CALCULUS TO ASSESS THE QUALITY OF EDUCATION FOR UNIVERSITY STUDENTS;E-LEARNING: UNLOCKING THE GATE TO EDUCATION AROUND THE GLOBE;;;;;14th Conference on E-Learning - Unlocking the Gate to Education around the Globe;JUN 20-21, 2019;Microsoft, Prague, CZECH REPUBLIC;;Microsoft;;;;;;;;;;;;;;;;;;;;;;978-80-86302-85-0;;;;2019;;;;;;;406;426;;;;;;;;;WOS:000588063400038;;;;;;
S;"Hernandez, A; Panizo, A; Camacho, D";;"Yin, H; Camacho, D; Tino, P; TallonBallesteros, AJ; Menezes, R; Allmendinger, R";;"Hernandez, Alfonso; Panizo, Angel; Camacho, David";;;An Ensemble Algorithm Based on Deep Learning for Tuberculosis Classification;INTELLIGENT DATA ENGINEERING AND AUTOMATED LEARNING - IDEAL 2019, PT I;Lecture Notes in Computer Science;;;;20th International Conference on Intelligent Data Engineering and Automated Learning (IDEAL);NOV 14-16, 2019;Univ Manchester, Manchester, ENGLAND;Alan Turing Inst, Manchester City Council, IEEE Computat Intelligence Soc UK & Ireland Chapter;Univ Manchester;;;;;;;Camacho, David/B-5779-2014;Camacho, David/0000-0002-5051-3475;;;;;;;;;;;;0302-9743;1611-3349;"978-3-030-33607-3; 978-3-030-33606-6";;;;2019;11871;;;;;;145;154;;10.1007/978-3-030-33607-3_17;;;;;;;WOS:000582448300017;;;;;;
S;"Bacanin, N; Tuba, E; Bezdan, T; Strumberger, I; Tuba, M";;"Yin, H; Camacho, D; Tino, P; TallonBallesteros, AJ; Menezes, R; Allmendinger, R";;"Bacanin, Nebojsa; Tuba, Eva; Bezdan, Timea; Strumberger, Ivana; Tuba, Milan";;;Artificial Flora Optimization Algorithm for Task Scheduling in Cloud Computing Environment;INTELLIGENT DATA ENGINEERING AND AUTOMATED LEARNING - IDEAL 2019, PT I;Lecture Notes in Computer Science;;;;20th International Conference on Intelligent Data Engineering and Automated Learning (IDEAL);NOV 14-16, 2019;Univ Manchester, Manchester, ENGLAND;Alan Turing Inst, Manchester City Council, IEEE Computat Intelligence Soc UK & Ireland Chapter;Univ Manchester;;;;;;;;;;;;;;;;;;;;0302-9743;1611-3349;"978-3-030-33607-3; 978-3-030-33606-6";;;;2019;11871;;;;;;437;445;;10.1007/978-3-030-33607-3_47;;;;;;;WOS:000582448300047;;;;;;
S;"Gee, A; Abbass, H";;;IEEE;"Gee, Alexander; Abbass, Hussein";;;Transparent Machine Education of Neural Networks for Swarm Shepherding Using Curriculum Design;2019 INTERNATIONAL JOINT CONFERENCE ON NEURAL NETWORKS (IJCNN);IEEE International Joint Conference on Neural Networks (IJCNN);;;;International Joint Conference on Neural Networks (IJCNN);JUL 14-19, 2019;Budapest, HUNGARY;;;;;;;;;Abbass, Hussein A/C-9563-2009;Abbass, Hussein A/0000-0002-8837-0748;;;;;;;;;;;;2161-4393;;978-1-7281-1985-4;;;;2019;;;;;;;;;;;;;;;;;WOS:000530893804013;;;;;;
S;"Chen, WT; Yue, L; Li, BH; Wang, C; Sheng, QZ";;"Li, J; Wang, S; Qin, S; Li, X; Wang, S";;"Chen, Weitong; Yue, Lin; Li, Bohan; Wang, Can; Sheng, Quan Z.";;;DAMTRNN: A Delta Attention-Based Multi-task RNN for Intention Recognition;ADVANCED DATA MINING AND APPLICATIONS, ADMA 2019;Lecture Notes in Artificial Intelligence;;;;15th International Conference on Advanced Data Mining and Applications (ADMA);NOV 21-23, 2019;Dalian, PEOPLES R CHINA;;;;;;;;;Sheng, Michael/B-8169-2008;"Sheng, Michael/0000-0002-3326-4147; Wang, Can/0000-0002-2890-0057";;;;;;;;;;;;0302-9743;1611-3349;"978-3-030-35231-8; 978-3-030-35230-1";;;;2019;11888;;;;;;373;388;;10.1007/978-3-030-35231-8_27;;;;;;;WOS:000582483200027;;;;;;
S;"Lv, YM; Wang, X; Yue, RP; Tang, FC; Xiang, X";;"Li, J; Wang, S; Qin, S; Li, X; Wang, S";;"Lv, Yimin; Wang, Xin; Yue, Runpu; Tang, Fuchuan; Xiang, Xue";;;COEA: An Efficient Method for Entity Alignment in Online Encyclopedias;ADVANCED DATA MINING AND APPLICATIONS, ADMA 2019;Lecture Notes in Artificial Intelligence;;;;15th International Conference on Advanced Data Mining and Applications (ADMA);NOV 21-23, 2019;Dalian, PEOPLES R CHINA;;;;;;;;;;;;;;;;;;;;;;0302-9743;1611-3349;"978-3-030-35231-8; 978-3-030-35230-1";;;;2019;11888;;;;;;777;791;;10.1007/978-3-030-35231-8_57;;;;;;;WOS:000582483200057;;;;;;
S;"Xu, DW; Wang, L; Wang, X; Li, DQ; Duan, JP; Jia, YZ";;"Li, J; Wang, S; Qin, S; Li, X; Wang, S";;"Xu, Dawei; Wang, Lin; Wang, Xin; Li, Dianquan; Duan, Jianpeng; Jia, Yongzhe";;;KG3D: An Interactive 3D Visualization Tool for Knowledge Graphs;ADVANCED DATA MINING AND APPLICATIONS, ADMA 2019;Lecture Notes in Artificial Intelligence;;;;15th International Conference on Advanced Data Mining and Applications (ADMA);NOV 21-23, 2019;Dalian, PEOPLES R CHINA;;;;;;;;;;"wang, lin/0000-0001-6502-9929; Xu, Dawei/0000-0003-1277-6490";;;;;;;;;;;;0302-9743;1611-3349;"978-3-030-35231-8; 978-3-030-35230-1";;;;2019;11888;;;;;;886;889;;10.1007/978-3-030-35231-8_67;;;;;;;WOS:000582483200067;;;;;;
B;"You, LX; Kou, JQ; Wang, SH";;;Assoc Comp Machinery;"You Lingxian; Kou Jiaqing; Wang Shihuai";;;Online Retail Sales Prediction with Integrated Framework of K-mean and Neural Network;ICEME 2019: 019 10TH INTERNATIONAL CONFERENCE ON E-BUSINESS, MANAGEMENT AND ECONOMICS;;;;;10th International Conference on E-Business, Management and Economics (ICEME);JUL 15-17, 2019;Beijing Univ Technol, Beijing, PEOPLES R CHINA;;Beijing Univ Technol;;;;;;;;;;;;;;;;;;;;;;978-1-4503-7219-0;;;;2019;;;;;;;115;118;;10.1145/3345035.3345048;;;;;;;WOS:000587657000022;;;;;;
S;"Li, HF; Wu, JC";;"Baldoni, M; Dastani, M; Liao, B; Sakurai, Y; Wenkstern, RZ";;"Li, Hengfei; Wu, Jiachao";;;Semantics of Extended Argumentation Frameworks Defined by Renovation Sets;PRINCIPLES AND PRACTICE OF MULTI-AGENT SYSTEMS (PRIMA 2019);Lecture Notes in Artificial Intelligence;;;;22nd International Conference on Principles and Practice of Multi-Agent Systems (PRIMA);OCT 28-31, 2019;Turin, ITALY;;;;;;;;;;;;;;;;;;;;;;0302-9743;1611-3349;"978-3-030-33792-6; 978-3-030-33791-9";;;;2019;11873;;;;;;532;540;;10.1007/978-3-030-33792-6_38;;;;;;;WOS:000587904300038;;;;;;
S;"Dauphin, J; Satoh, K";;"Baldoni, M; Dastani, M; Liao, B; Sakurai, Y; Wenkstern, RZ";;"Dauphin, Jeremie; Satoh, Ken";;;Explainable ASP;PRINCIPLES AND PRACTICE OF MULTI-AGENT SYSTEMS (PRIMA 2019);Lecture Notes in Artificial Intelligence;;;;22nd International Conference on Principles and Practice of Multi-Agent Systems (PRIMA);OCT 28-31, 2019;Turin, ITALY;;;;;;;;;;;;;;;;;;;;;;0302-9743;1611-3349;"978-3-030-33792-6; 978-3-030-33791-9";;;;2019;11873;;;;;;610;617;;10.1007/978-3-030-33792-6_47;;;;;;;WOS:000587904300047;;;;;;
S;Ionescu, MS;;"Popa, I; Dobrin, C; Ciocoiu, CN";;Ionescu, Marian-Sorin;;;MANAGERIAL DECISION FOR ECONOMIC ORGANIZATIONS, JUSTIFIED BY REASONING, ALGORITHMS, PROCEDURES AND PARADIGMS SPECIFIC TO EXPERT SYSTEMS;PROCEEDINGS OF THE 13TH INTERNATIONAL MANAGEMENT CONFERENCE: MANAGEMENT STRATEGIES FOR HIGH PERFORMANCE (IMC 2019);International Management Conference;;;;13th International Management Conference on Management Strategies for High Performance (IMC);OCT 31-NOV 01, 2019;Bucharest, ROMANIA;Bucharest Univ Econ Studies, Fac Management;;;;;;;;;;;;;;;;;;;;;2286-1440;;;;;;2019;;;;;;;298;309;;;;;;;;;WOS:000587901000028;;;;;;
S;"Law, K; Gatan, L; Kokusho, K; Vlad, C";;"Popa, I; Dobrin, C; Ciocoiu, CN";;"Law, Kurtz; Gatan, Luiza; Kokusho, Kyoko; Vlad, Cristian";;;COGNITIVE TECHNOLOGY IN TALENT OPERATIONS - REDEFINING LEARNING AT IBM JAPAN;PROCEEDINGS OF THE 13TH INTERNATIONAL MANAGEMENT CONFERENCE: MANAGEMENT STRATEGIES FOR HIGH PERFORMANCE (IMC 2019);International Management Conference;;;;13th International Management Conference on Management Strategies for High Performance (IMC);OCT 31-NOV 01, 2019;Bucharest, ROMANIA;Bucharest Univ Econ Studies, Fac Management;;;;;;;;;;;;;;;;;;;;;2286-1440;;;;;;2019;;;;;;;317;325;;;;;;;;;WOS:000587901000030;;;;;;
S;"Bogdan, M; Borza, A";;"Popa, I; Dobrin, C; Ciocoiu, CN";;"Bogdan, Mihai; Borza, Anca";;;BIG DATA ANALYTICS AS A STRATEGIC CAPABILITY: A SYSTEMATIC REVIEW;PROCEEDINGS OF THE 13TH INTERNATIONAL MANAGEMENT CONFERENCE: MANAGEMENT STRATEGIES FOR HIGH PERFORMANCE (IMC 2019);International Management Conference;;;;13th International Management Conference on Management Strategies for High Performance (IMC);OCT 31-NOV 01, 2019;Bucharest, ROMANIA;Bucharest Univ Econ Studies, Fac Management;;;;;;;;;;;;;;;;;;;;;2286-1440;;;;;;2019;;;;;;;575;583;;;;;;;;;WOS:000587901000056;;;;;;
B;"Dominguez, H; Mowry, J; Perez, E; Kendrick, C; Martin, K";;;ACM;"Dominguez, Hector; Mowry, Judith; Perez, Elisabeth; Kendrick, Christine; Martin, Kevin";;;Privacy and information protection for a new generation of city services;PROCEEDINGS OF THE 2ND ACM/EIGSCC SYMPOSIUM ON SMART CITIES AND COMMUNITIES (SCC'19);;;;;2nd ACM/EIGSCC Symposium on Smart Cities and Communities (SCC);SEP, 2019;Portland, OR;Assoc Comp Machinery, EIGSCC;;;;;;;;;;;;;;;;;;;;;;;978-1-4503-6978-7;;;;2019;;;;;;;;;5;10.1145/3357492.3358628;;;;;;;WOS:000588194900005;;;;;;
B;"Clewley, N; Dodd, L; Smy, V; Witheridge, A; Louvieris, P";;;ACM;"Clewley, Natalie; Dodd, Lorraine; Smy, Victoria; Witheridge, Annamaria; Louvieris, Panos";;;Eliciting Expert Knowledge to Inform Training Design;PROCEEDINGS OF THE 31ST EUROPEAN CONFERENCE ON COGNITIVE ERGONOMICS: DESIGN FOR COGNITION (ECCE 2019);;;;;31st Annual European Conference on Cognitive Ergonomics - Design for Cognition (ECCE);SEP 10-13, 2019;Ulster Univ, Belfast, NORTH IRELAND;;Ulster Univ;;;;;;;;Smy, Victoria/0000-0003-3681-2783;;;;;;;;;;;;;;978-1-4503-7166-7;;;;2019;;;;;;;138;143;;10.1145/3335082.3335091;;;;;;;WOS:000587608600030;;;;;;
B;"Francis, A; Pingle, YP";;;IEEE;"Francis, Anagha; Pingle, Yogesh P.";;;Automation in Baking using AI and IoT;PROCEEDINGS OF THE 7TH INTERNATIONAL CONFERENCE ON COMPUTING FOR SUSTAINABLE GLOBAL DEVELOPMENT (INDIACOM-2020);;;;;7th International Conference on Computing for Sustainable Global Development (INDIACom);MAR 12-14, 2020;BVICAM, New Delhi, INDIA;IEEE, Bharati Vidyapeeth;BVICAM;;;;;;;;;;;;;;;;;;;;;;978-93-80544-38-0;;;;2019;;;;;;;52;57;;;;;;;;;WOS:000588582100010;;;;;;
B;Wangoo, DP;;;IEEE;Wangoo, Divanshi Priyadarshni;;;Intelligent Software Mining with Business Intelligence Tools for Automation of Micro services in SOA: A Use Case for Analytics;PROCEEDINGS OF THE 7TH INTERNATIONAL CONFERENCE ON COMPUTING FOR SUSTAINABLE GLOBAL DEVELOPMENT (INDIACOM-2020);;;;;7th International Conference on Computing for Sustainable Global Development (INDIACom);MAR 12-14, 2020;BVICAM, New Delhi, INDIA;IEEE, Bharati Vidyapeeth;BVICAM;;;;;;;;;;;;;;;;;;;;;;978-93-80544-38-0;;;;2019;;;;;;;98;101;;;;;;;;;WOS:000588582100019;;;;;;
S;"Alshanbari, R; Khan, S; El-Atab, N; Hussain, MM";;;IEEE;"Alshanbari, Reem; Khan, Sherjeel; El-Atab, Nazek; Hussain, Muhammad Mustafa";;;AI Powered Unmanned Aerial Vehicle for Payload Transport Application;PROCEEDINGS OF THE 2019 IEEE NATIONAL AEROSPACE AND ELECTRONICS CONFERENCE (NAECON);IEEE National Aerospace and Electronics Conference;;;;IEEE National Aerospace and Electronics Conference (NAECON);JUL 15-19, 2019;Dayton, OH;IEEE;;;;;;;;;;;;;;;;;;;;;0547-3578;;978-1-7281-1416-3;;;;2019;;;;;;;420;424;;;;;;;;;WOS:000576754800076;;;;;;
S;"Ramirez, J; Armitage, T; Bihl, T; Kramer, R";;;IEEE;"Ramirez, Juan, Jr.; Armitage, Tristan; Bihl, Trevor; Kramer, Ryan";;;Topological Learning for Semi-Supervised Anomaly Detection in Hyperspectral Imagery;PROCEEDINGS OF THE 2019 IEEE NATIONAL AEROSPACE AND ELECTRONICS CONFERENCE (NAECON);IEEE National Aerospace and Electronics Conference;;;;IEEE National Aerospace and Electronics Conference (NAECON);JUL 15-19, 2019;Dayton, OH;IEEE;;;;;;;;;;;;;;;;;;;;;0547-3578;;978-1-7281-1416-3;;;;2019;;;;;;;560;564;;;;;;;;;WOS:000576754800100;;;;;;
S;"Ugweje, OC; Baba, Y";;;IEEE;"Ugweje, Okechukwu C.; Baba, Yachilla";;;An Intelligence Artificial Fish Swarm Optimization Technique;PROCEEDINGS OF THE 2019 IEEE NATIONAL AEROSPACE AND ELECTRONICS CONFERENCE (NAECON);IEEE National Aerospace and Electronics Conference;;;;IEEE National Aerospace and Electronics Conference (NAECON);JUL 15-19, 2019;Dayton, OH;IEEE;;;;;;;;;;;;;;;;;;;;;0547-3578;;978-1-7281-1416-3;;;;2019;;;;;;;585;590;;;;;;;;;WOS:000576754800104;;;;;;
S;"Blasch, E; Pokines, B";;;IEEE;"Blasch, Erik; Pokines, Brett";;;Analytical Science for Autonomy Evaluation;PROCEEDINGS OF THE 2019 IEEE NATIONAL AEROSPACE AND ELECTRONICS CONFERENCE (NAECON);IEEE National Aerospace and Electronics Conference;;;;IEEE National Aerospace and Electronics Conference (NAECON);JUL 15-19, 2019;Dayton, OH;IEEE;;;;;;;;;;;;;;;;;;;;;0547-3578;;978-1-7281-1416-3;;;;2019;;;;;;;598;605;;;;;;;;;WOS:000576754800106;;;;;;
B;"Lytle, N; Floryan, M; Barnes, T";;;Assoc Comp Machinery;"Lytle, Nicholas; Floryan, Mark; Barnes, Tiffany";;;Effects of a Pathfinding Program Visualization on Algorithm Development;SIGCSE '19: PROCEEDINGS OF THE 50TH ACM TECHNICAL SYMPOSIUM ON COMPUTER SCIENCE EDUCATION;;;;;50th ACM-SIGCSE Technical Symposium on Computer Science Education (SIGCSE);FEB 27-MAR 02, 2019;Minneapolis, MN;Assoc Comp Machinery, Assoc Comp Machinery Special Interest Grp Comp Sci Educ;;;;;;;;;;;;;;;;;;;;;;;978-1-4503-5890-3;;;;2019;;;;;;;225;231;;10.1145/3287324.3287391;;;;;;;WOS:000575321600039;;;;;;
B;"Touretzky, D; Martin, F; Seehorn, D; Breazeal, C; Posner, T";;;Assoc Comp Machinery;"Touretzky, David; Martin, Fred; Seehorn, Deborah; Breazeal, Cynthia; Posner, Tess";;;Special Session: AI for K-12 Guidelines Initiative;SIGCSE '19: PROCEEDINGS OF THE 50TH ACM TECHNICAL SYMPOSIUM ON COMPUTER SCIENCE EDUCATION;;;;;50th ACM-SIGCSE Technical Symposium on Computer Science Education (SIGCSE);FEB 27-MAR 02, 2019;Minneapolis, MN;Assoc Comp Machinery, Assoc Comp Machinery Special Interest Grp Comp Sci Educ;;;;;;;;;;;;;;;;;;;;;;;978-1-4503-5890-3;;;;2019;;;;;;;492;493;;10.1145/3287324.3287525;;;;;;;WOS:000575321600082;;;;;;
